game_id,season,week,date,game_type,neutral_site,home_team,away_team,home_score,away_score,home_result,winner,point_margin,total_points,source
2001_2001-12-16_DAL_SEA,2001,NA,2001-12-16,Regular Season,FALSE,SEA,DAL,29,3,W,SEA,26,32,FiveThirtyEight
2001_2001-12-16_MIA_SF,2001,NA,2001-12-16,Regular Season,FALSE,SF,MIA,21,0,W,SF,21,21,FiveThirtyEight
2001_2001-12-17_LA_NO,2001,NA,2001-12-17,Regular Season,FALSE,NO,LA,21,34,L,LA,13,55,FiveThirtyEight
2001_2001-12-22_PHI_SF,2001,NA,2001-12-22,Regular Season,FALSE,SF,PHI,13,3,W,SF,10,16,FiveThirtyEight
2001_2001-12-22_TEN_LV,2001,NA,2001-12-22,Regular Season,FALSE,LV,TEN,10,13,L,TEN,3,23,FiveThirtyEight
2001_2001-12-22_MIA_NE,2001,NA,2001-12-22,Regular Season,FALSE,NE,MIA,20,13,W,NE,7,33,FiveThirtyEight
2001_2001-12-23_JAX_MIN,2001,NA,2001-12-23,Regular Season,FALSE,MIN,JAX,3,33,L,JAX,30,36,FiveThirtyEight
2001_2001-12-23_NO_TB,2001,NA,2001-12-23,Regular Season,FALSE,TB,NO,48,21,W,TB,27,69,FiveThirtyEight
2001_2001-12-23_CIN_BAL,2001,NA,2001-12-23,Regular Season,FALSE,BAL,CIN,16,0,W,BAL,16,16,FiveThirtyEight
2001_2001-12-23_DAL_ARI,2001,NA,2001-12-23,Regular Season,FALSE,ARI,DAL,17,10,W,ARI,7,27,FiveThirtyEight
2001_2001-12-23_DET_PIT,2001,NA,2001-12-23,Regular Season,FALSE,PIT,DET,47,14,W,PIT,33,61,FiveThirtyEight
2001_2001-12-23_SEA_NYG,2001,NA,2001-12-23,Regular Season,FALSE,NYG,SEA,27,24,W,NYG,3,51,FiveThirtyEight
2001_2001-12-23_LAC_KC,2001,NA,2001-12-23,Regular Season,FALSE,KC,LAC,20,17,W,KC,3,37,FiveThirtyEight
2001_2001-12-23_CHI_WAS,2001,NA,2001-12-23,Regular Season,FALSE,WAS,CHI,15,20,L,CHI,5,35,FiveThirtyEight
2001_2001-12-23_BUF_ATL,2001,NA,2001-12-23,Regular Season,FALSE,ATL,BUF,33,30,W,ATL,3,63,FiveThirtyEight
2001_2001-12-23_NYJ_IND,2001,NA,2001-12-23,Regular Season,FALSE,IND,NYJ,28,29,L,NYJ,1,57,FiveThirtyEight
2001_2001-12-23_CLE_GB,2001,NA,2001-12-23,Regular Season,FALSE,GB,CLE,30,7,W,GB,23,37,FiveThirtyEight
2001_2001-12-23_LA_CAR,2001,NA,2001-12-23,Regular Season,FALSE,CAR,LA,32,38,L,LA,6,70,FiveThirtyEight
2001_2001-12-29_BAL_TB,2001,NA,2001-12-29,Regular Season,FALSE,TB,BAL,22,10,W,TB,12,32,FiveThirtyEight
2001_2001-12-30_MIN_GB,2001,NA,2001-12-30,Regular Season,FALSE,GB,MIN,24,13,W,GB,11,37,FiveThirtyEight
2001_2001-12-30_NYG_PHI,2001,NA,2001-12-30,Regular Season,FALSE,PHI,NYG,24,21,W,PHI,3,45,FiveThirtyEight
2001_2001-12-30_CLE_TEN,2001,NA,2001-12-30,Regular Season,FALSE,TEN,CLE,38,41,L,CLE,3,79,FiveThirtyEight
2001_2001-12-30_BUF_NYJ,2001,NA,2001-12-30,Regular Season,FALSE,NYJ,BUF,9,14,L,BUF,5,23,FiveThirtyEight
2001_2001-12-30_WAS_NO,2001,NA,2001-12-30,Regular Season,FALSE,NO,WAS,10,40,L,WAS,30,50,FiveThirtyEight
2001_2001-12-30_ATL_MIA,2001,NA,2001-12-30,Regular Season,FALSE,MIA,ATL,21,14,W,MIA,7,35,FiveThirtyEight
2001_2001-12-30_CHI_DET,2001,NA,2001-12-30,Regular Season,FALSE,DET,CHI,0,24,L,CHI,24,24,FiveThirtyEight
2001_2001-12-30_LV_DEN,2001,NA,2001-12-30,Regular Season,FALSE,DEN,LV,23,17,W,DEN,6,40,FiveThirtyEight
2001_2001-12-30_SF_DAL,2001,NA,2001-12-30,Regular Season,FALSE,DAL,SF,27,21,W,DAL,6,48,FiveThirtyEight
2001_2001-12-30_PIT_CIN,2001,NA,2001-12-30,Regular Season,FALSE,CIN,PIT,26,23,W,CIN,3,49,FiveThirtyEight
2001_2001-12-30_ARI_CAR,2001,NA,2001-12-30,Regular Season,FALSE,CAR,ARI,7,30,L,ARI,23,37,FiveThirtyEight
2001_2001-12-30_KC_JAX,2001,NA,2001-12-30,Regular Season,FALSE,JAX,KC,26,30,L,KC,4,56,FiveThirtyEight
2001_2001-12-30_IND_LA,2001,NA,2001-12-30,Regular Season,FALSE,LA,IND,42,17,W,LA,25,59,FiveThirtyEight
2001_2001-12-30_SEA_LAC,2001,NA,2001-12-30,Regular Season,FALSE,LAC,SEA,22,25,L,SEA,3,47,FiveThirtyEight
2001_2002-01-06_SF_NO,2001,NA,2002-01-06,Regular Season,FALSE,NO,SF,0,38,L,SF,38,38,FiveThirtyEight
2001_2002-01-06_ATL_LA,2001,NA,2002-01-06,Regular Season,FALSE,LA,ATL,31,13,W,LA,18,44,FiveThirtyEight
2001_2002-01-06_GB_NYG,2001,NA,2002-01-06,Regular Season,FALSE,NYG,GB,25,34,L,GB,9,59,FiveThirtyEight
2001_2002-01-06_CIN_TEN,2001,NA,2002-01-06,Regular Season,FALSE,TEN,CIN,21,23,L,CIN,2,44,FiveThirtyEight
2001_2002-01-06_NE_CAR,2001,NA,2002-01-06,Regular Season,FALSE,CAR,NE,6,38,L,NE,32,44,FiveThirtyEight
2001_2002-01-06_CLE_PIT,2001,NA,2002-01-06,Regular Season,FALSE,PIT,CLE,28,7,W,PIT,21,35,FiveThirtyEight
2001_2002-01-06_NYJ_LV,2001,NA,2002-01-06,Regular Season,FALSE,LV,NYJ,22,24,L,NYJ,2,46,FiveThirtyEight
2001_2002-01-06_JAX_CHI,2001,NA,2002-01-06,Regular Season,FALSE,CHI,JAX,33,13,W,CHI,20,46,FiveThirtyEight
2001_2002-01-06_DEN_IND,2001,NA,2002-01-06,Regular Season,FALSE,IND,DEN,29,10,W,IND,19,39,FiveThirtyEight
2001_2002-01-06_PHI_TB,2001,NA,2002-01-06,Regular Season,FALSE,TB,PHI,13,17,L,PHI,4,30,FiveThirtyEight
2001_2002-01-06_KC_SEA,2001,NA,2002-01-06,Regular Season,FALSE,SEA,KC,21,18,W,SEA,3,39,FiveThirtyEight
2001_2002-01-06_ARI_WAS,2001,NA,2002-01-06,Regular Season,FALSE,WAS,ARI,20,17,W,WAS,3,37,FiveThirtyEight
2001_2002-01-06_DAL_DET,2001,NA,2002-01-06,Regular Season,FALSE,DET,DAL,15,10,W,DET,5,25,FiveThirtyEight
2001_2002-01-06_BUF_MIA,2001,NA,2002-01-06,Regular Season,FALSE,MIA,BUF,34,7,W,MIA,27,41,FiveThirtyEight
2001_2002-01-07_MIN_BAL,2001,NA,2002-01-07,Regular Season,FALSE,BAL,MIN,19,3,W,BAL,16,22,FiveThirtyEight
2002_2002-09-05_SF_NYG,2002,NA,2002-09-05,Regular Season,FALSE,NYG,SF,13,16,L,SF,3,29,FiveThirtyEight
2002_2002-09-08_KC_CLE,2002,NA,2002-09-08,Regular Season,FALSE,CLE,KC,39,40,L,KC,1,79,FiveThirtyEight
2002_2002-09-08_MIN_CHI,2002,NA,2002-09-08,Regular Season,FALSE,CHI,MIN,27,23,W,CHI,4,50,FiveThirtyEight
2002_2002-09-08_BAL_CAR,2002,NA,2002-09-08,Regular Season,FALSE,CAR,BAL,10,7,W,CAR,3,17,FiveThirtyEight
2002_2002-09-08_LAC_CIN,2002,NA,2002-09-08,Regular Season,FALSE,CIN,LAC,6,34,L,LAC,28,40,FiveThirtyEight
2002_2002-09-08_LA_DEN,2002,NA,2002-09-08,Regular Season,FALSE,DEN,LA,23,16,W,DEN,7,39,FiveThirtyEight
2002_2002-09-08_NYJ_BUF,2002,NA,2002-09-08,Regular Season,FALSE,BUF,NYJ,31,37,L,NYJ,6,68,FiveThirtyEight
2002_2002-09-08_ARI_WAS,2002,NA,2002-09-08,Regular Season,FALSE,WAS,ARI,31,23,W,WAS,8,54,FiveThirtyEight
2002_2002-09-08_NO_TB,2002,NA,2002-09-08,Regular Season,FALSE,TB,NO,20,26,L,NO,6,46,FiveThirtyEight
2002_2002-09-08_SEA_LV,2002,NA,2002-09-08,Regular Season,FALSE,LV,SEA,31,17,W,LV,14,48,FiveThirtyEight
2002_2002-09-08_PHI_TEN,2002,NA,2002-09-08,Regular Season,FALSE,TEN,PHI,27,24,W,TEN,3,51,FiveThirtyEight
2002_2002-09-08_DET_MIA,2002,NA,2002-09-08,Regular Season,FALSE,MIA,DET,49,21,W,MIA,28,70,FiveThirtyEight
2002_2002-09-08_IND_JAX,2002,NA,2002-09-08,Regular Season,FALSE,JAX,IND,25,28,L,IND,3,53,FiveThirtyEight
2002_2002-09-08_DAL_HOU,2002,NA,2002-09-08,Regular Season,FALSE,HOU,DAL,19,10,W,HOU,9,29,FiveThirtyEight
2002_2002-09-08_ATL_GB,2002,NA,2002-09-08,Regular Season,FALSE,GB,ATL,37,34,W,GB,3,71,FiveThirtyEight
2002_2002-09-09_PIT_NE,2002,NA,2002-09-09,Regular Season,FALSE,NE,PIT,30,14,W,NE,16,44,FiveThirtyEight
2002_2002-09-15_HOU_LAC,2002,NA,2002-09-15,Regular Season,FALSE,LAC,HOU,24,3,W,LAC,21,27,FiveThirtyEight
2002_2002-09-15_DEN_SF,2002,NA,2002-09-15,Regular Season,FALSE,SF,DEN,14,24,L,DEN,10,38,FiveThirtyEight
2002_2002-09-15_ARI_SEA,2002,NA,2002-09-15,Regular Season,FALSE,SEA,ARI,13,24,L,ARI,11,37,FiveThirtyEight
2002_2002-09-15_TB_BAL,2002,NA,2002-09-15,Regular Season,FALSE,BAL,TB,0,25,L,TB,25,25,FiveThirtyEight
2002_2002-09-15_LV_PIT,2002,NA,2002-09-15,Regular Season,FALSE,PIT,LV,17,30,L,LV,13,47,FiveThirtyEight
2002_2002-09-15_NE_NYJ,2002,NA,2002-09-15,Regular Season,FALSE,NYJ,NE,7,44,L,NE,37,51,FiveThirtyEight
2002_2002-09-15_GB_NO,2002,NA,2002-09-15,Regular Season,FALSE,NO,GB,35,20,W,NO,15,55,FiveThirtyEight
2002_2002-09-15_BUF_MIN,2002,NA,2002-09-15,Regular Season,FALSE,MIN,BUF,39,45,L,BUF,6,84,FiveThirtyEight
2002_2002-09-15_JAX_KC,2002,NA,2002-09-15,Regular Season,FALSE,KC,JAX,16,23,L,JAX,7,39,FiveThirtyEight
2002_2002-09-15_TEN_DAL,2002,NA,2002-09-15,Regular Season,FALSE,DAL,TEN,21,13,W,DAL,8,34,FiveThirtyEight
2002_2002-09-15_MIA_IND,2002,NA,2002-09-15,Regular Season,FALSE,IND,MIA,13,21,L,MIA,8,34,FiveThirtyEight
2002_2002-09-15_CIN_CLE,2002,NA,2002-09-15,Regular Season,FALSE,CLE,CIN,20,7,W,CLE,13,27,FiveThirtyEight
2002_2002-09-15_DET_CAR,2002,NA,2002-09-15,Regular Season,FALSE,CAR,DET,31,7,W,CAR,24,38,FiveThirtyEight
2002_2002-09-15_CHI_ATL,2002,NA,2002-09-15,Regular Season,FALSE,ATL,CHI,13,14,L,CHI,1,27,FiveThirtyEight
2002_2002-09-15_NYG_LA,2002,NA,2002-09-15,Regular Season,FALSE,LA,NYG,21,26,L,NYG,5,47,FiveThirtyEight
2002_2002-09-16_PHI_WAS,2002,NA,2002-09-16,Regular Season,FALSE,WAS,PHI,7,37,L,PHI,30,44,FiveThirtyEight
2002_2002-09-22_GB_DET,2002,NA,2002-09-22,Regular Season,FALSE,DET,GB,31,37,L,GB,6,68,FiveThirtyEight
2002_2002-09-22_BUF_DEN,2002,NA,2002-09-22,Regular Season,FALSE,DEN,BUF,28,23,W,DEN,5,51,FiveThirtyEight
2002_2002-09-22_WAS_SF,2002,NA,2002-09-22,Regular Season,FALSE,SF,WAS,20,10,W,SF,10,30,FiveThirtyEight
2002_2002-09-22_CLE_TEN,2002,NA,2002-09-22,Regular Season,FALSE,TEN,CLE,28,31,L,CLE,3,59,FiveThirtyEight
2002_2002-09-22_SEA_NYG,2002,NA,2002-09-22,Regular Season,FALSE,NYG,SEA,9,6,W,NYG,3,15,FiveThirtyEight
2002_2002-09-22_KC_NE,2002,NA,2002-09-22,Regular Season,FALSE,NE,KC,41,38,W,NE,3,79,FiveThirtyEight
2002_2002-09-22_CAR_MIN,2002,NA,2002-09-22,Regular Season,FALSE,MIN,CAR,14,21,L,CAR,7,35,FiveThirtyEight
2002_2002-09-22_LAC_ARI,2002,NA,2002-09-22,Regular Season,FALSE,ARI,LAC,15,23,L,LAC,8,38,FiveThirtyEight
2002_2002-09-22_NYJ_MIA,2002,NA,2002-09-22,Regular Season,FALSE,MIA,NYJ,30,3,W,MIA,27,33,FiveThirtyEight
2002_2002-09-22_DAL_PHI,2002,NA,2002-09-22,Regular Season,FALSE,PHI,DAL,44,13,W,PHI,31,57,FiveThirtyEight
2002_2002-09-22_CIN_ATL,2002,NA,2002-09-22,Regular Season,FALSE,ATL,CIN,30,3,W,ATL,27,33,FiveThirtyEight
2002_2002-09-22_NO_CHI,2002,NA,2002-09-22,Regular Season,FALSE,CHI,NO,23,29,L,NO,6,52,FiveThirtyEight
2002_2002-09-22_IND_HOU,2002,NA,2002-09-22,Regular Season,FALSE,HOU,IND,3,23,L,IND,20,26,FiveThirtyEight
2002_2002-09-23_LA_TB,2002,NA,2002-09-23,Regular Season,FALSE,TB,LA,26,14,W,TB,12,40,FiveThirtyEight
2002_2002-09-29_TEN_LV,2002,NA,2002-09-29,Regular Season,FALSE,LV,TEN,52,25,W,LV,27,77,FiveThirtyEight
2002_2002-09-29_NE_LAC,2002,NA,2002-09-29,Regular Season,FALSE,LAC,NE,21,14,W,LAC,7,35,FiveThirtyEight
2002_2002-09-29_CLE_PIT,2002,NA,2002-09-29,Regular Season,FALSE,PIT,CLE,16,13,W,PIT,3,29,FiveThirtyEight
2002_2002-09-29_MIN_SEA,2002,NA,2002-09-29,Regular Season,FALSE,SEA,MIN,48,23,W,SEA,25,71,FiveThirtyEight
2002_2002-09-29_HOU_PHI,2002,NA,2002-09-29,Regular Season,FALSE,PHI,HOU,35,17,W,PHI,18,52,FiveThirtyEight
2002_2002-09-29_MIA_KC,2002,NA,2002-09-29,Regular Season,FALSE,KC,MIA,48,30,W,KC,18,78,FiveThirtyEight
2002_2002-09-29_NYJ_JAX,2002,NA,2002-09-29,Regular Season,FALSE,JAX,NYJ,28,3,W,JAX,25,31,FiveThirtyEight
2002_2002-09-29_CAR_GB,2002,NA,2002-09-29,Regular Season,FALSE,GB,CAR,17,14,W,GB,3,31,FiveThirtyEight
2002_2002-09-29_NO_DET,2002,NA,2002-09-29,Regular Season,FALSE,DET,NO,26,21,W,DET,5,47,FiveThirtyEight
2002_2002-09-29_NYG_ARI,2002,NA,2002-09-29,Regular Season,FALSE,ARI,NYG,21,7,W,ARI,14,28,FiveThirtyEight
2002_2002-09-29_TB_CIN,2002,NA,2002-09-29,Regular Season,FALSE,CIN,TB,7,35,L,TB,28,42,FiveThirtyEight
2002_2002-09-29_CHI_BUF,2002,NA,2002-09-29,Regular Season,FALSE,BUF,CHI,33,27,W,BUF,6,60,FiveThirtyEight
2002_2002-09-29_DAL_LA,2002,NA,2002-09-29,Regular Season,FALSE,LA,DAL,10,13,L,DAL,3,23,FiveThirtyEight
2002_2002-09-30_DEN_BAL,2002,NA,2002-09-30,Regular Season,FALSE,BAL,DEN,34,23,W,BAL,11,57,FiveThirtyEight
2002_2002-10-06_PIT_NO,2002,NA,2002-10-06,Regular Season,FALSE,NO,PIT,32,29,W,NO,3,61,FiveThirtyEight
2002_2002-10-06_NE_MIA,2002,NA,2002-10-06,Regular Season,FALSE,MIA,NE,26,13,W,MIA,13,39,FiveThirtyEight
2002_2002-10-06_PHI_JAX,2002,NA,2002-10-06,Regular Season,FALSE,JAX,PHI,28,25,W,JAX,3,53,FiveThirtyEight
2002_2002-10-06_LA_SF,2002,NA,2002-10-06,Regular Season,FALSE,SF,LA,37,13,W,SF,24,50,FiveThirtyEight
2002_2002-10-06_WAS_TEN,2002,NA,2002-10-06,Regular Season,FALSE,TEN,WAS,14,31,L,WAS,17,45,FiveThirtyEight
2002_2002-10-06_NYG_DAL,2002,NA,2002-10-06,Regular Season,FALSE,DAL,NYG,17,21,L,NYG,4,38,FiveThirtyEight
2002_2002-10-06_KC_NYJ,2002,NA,2002-10-06,Regular Season,FALSE,NYJ,KC,25,29,L,KC,4,54,FiveThirtyEight
2002_2002-10-06_CIN_IND,2002,NA,2002-10-06,Regular Season,FALSE,IND,CIN,28,21,W,IND,7,49,FiveThirtyEight
2002_2002-10-06_BAL_CLE,2002,NA,2002-10-06,Regular Season,FALSE,CLE,BAL,21,26,L,BAL,5,47,FiveThirtyEight
2002_2002-10-06_ARI_CAR,2002,NA,2002-10-06,Regular Season,FALSE,CAR,ARI,13,16,L,ARI,3,29,FiveThirtyEight
2002_2002-10-06_LV_BUF,2002,NA,2002-10-06,Regular Season,FALSE,BUF,LV,31,49,L,LV,18,80,FiveThirtyEight
2002_2002-10-06_TB_ATL,2002,NA,2002-10-06,Regular Season,FALSE,ATL,TB,6,20,L,TB,14,26,FiveThirtyEight
2002_2002-10-06_LAC_DEN,2002,NA,2002-10-06,Regular Season,FALSE,DEN,LAC,26,9,W,DEN,17,35,FiveThirtyEight
2002_2002-10-07_GB_CHI,2002,NA,2002-10-07,Regular Season,FALSE,CHI,GB,21,34,L,GB,13,55,FiveThirtyEight
2002_2002-10-13_PIT_CIN,2002,NA,2002-10-13,Regular Season,FALSE,CIN,PIT,7,34,L,PIT,27,41,FiveThirtyEight
2002_2002-10-13_KC_LAC,2002,NA,2002-10-13,Regular Season,FALSE,LAC,KC,35,34,W,LAC,1,69,FiveThirtyEight
2002_2002-10-13_NO_WAS,2002,NA,2002-10-13,Regular Season,FALSE,WAS,NO,27,43,L,NO,16,70,FiveThirtyEight
2002_2002-10-13_LV_LA,2002,NA,2002-10-13,Regular Season,FALSE,LA,LV,28,13,W,LA,15,41,FiveThirtyEight
2002_2002-10-13_CLE_TB,2002,NA,2002-10-13,Regular Season,FALSE,TB,CLE,17,3,W,TB,14,20,FiveThirtyEight
2002_2002-10-13_JAX_TEN,2002,NA,2002-10-13,Regular Season,FALSE,TEN,JAX,23,14,W,TEN,9,37,FiveThirtyEight
2002_2002-10-13_ATL_NYG,2002,NA,2002-10-13,Regular Season,FALSE,NYG,ATL,10,17,L,ATL,7,27,FiveThirtyEight
2002_2002-10-13_GB_NE,2002,NA,2002-10-13,Regular Season,FALSE,NE,GB,10,28,L,GB,18,38,FiveThirtyEight
2002_2002-10-13_DET_MIN,2002,NA,2002-10-13,Regular Season,FALSE,MIN,DET,31,24,W,MIN,7,55,FiveThirtyEight
2002_2002-10-13_BUF_HOU,2002,NA,2002-10-13,Regular Season,FALSE,HOU,BUF,24,31,L,BUF,7,55,FiveThirtyEight
2002_2002-10-13_MIA_DEN,2002,NA,2002-10-13,Regular Season,FALSE,DEN,MIA,22,24,L,MIA,2,46,FiveThirtyEight
2002_2002-10-13_CAR_DAL,2002,NA,2002-10-13,Regular Season,FALSE,DAL,CAR,14,13,W,DAL,1,27,FiveThirtyEight
2002_2002-10-13_BAL_IND,2002,NA,2002-10-13,Regular Season,FALSE,IND,BAL,22,20,W,IND,2,42,FiveThirtyEight
2002_2002-10-14_SF_SEA,2002,NA,2002-10-14,Regular Season,FALSE,SEA,SF,21,28,L,SF,7,49,FiveThirtyEight
2002_2002-10-20_DEN_KC,2002,NA,2002-10-20,Regular Season,FALSE,KC,DEN,34,37,L,DEN,3,71,FiveThirtyEight
2002_2002-10-20_SEA_LA,2002,NA,2002-10-20,Regular Season,FALSE,LA,SEA,37,20,W,LA,17,57,FiveThirtyEight
2002_2002-10-20_LAC_LV,2002,NA,2002-10-20,Regular Season,FALSE,LV,LAC,21,27,L,LAC,6,48,FiveThirtyEight
2002_2002-10-20_JAX_BAL,2002,NA,2002-10-20,Regular Season,FALSE,BAL,JAX,17,10,W,BAL,7,27,FiveThirtyEight
2002_2002-10-20_TB_PHI,2002,NA,2002-10-20,Regular Season,FALSE,PHI,TB,20,10,W,PHI,10,30,FiveThirtyEight
2002_2002-10-20_MIN_NYJ,2002,NA,2002-10-20,Regular Season,FALSE,NYJ,MIN,20,7,W,NYJ,13,27,FiveThirtyEight
2002_2002-10-20_SF_NO,2002,NA,2002-10-20,Regular Season,FALSE,NO,SF,35,27,W,NO,8,62,FiveThirtyEight
2002_2002-10-20_BUF_MIA,2002,NA,2002-10-20,Regular Season,FALSE,MIA,BUF,10,23,L,BUF,13,33,FiveThirtyEight
2002_2002-10-20_WAS_GB,2002,NA,2002-10-20,Regular Season,FALSE,GB,WAS,30,9,W,GB,21,39,FiveThirtyEight
2002_2002-10-20_CHI_DET,2002,NA,2002-10-20,Regular Season,FALSE,DET,CHI,23,20,W,DET,3,43,FiveThirtyEight
2002_2002-10-20_DAL_ARI,2002,NA,2002-10-20,Regular Season,FALSE,ARI,DAL,9,6,W,ARI,3,15,FiveThirtyEight
2002_2002-10-20_HOU_CLE,2002,NA,2002-10-20,Regular Season,FALSE,CLE,HOU,34,17,W,CLE,17,51,FiveThirtyEight
2002_2002-10-20_CAR_ATL,2002,NA,2002-10-20,Regular Season,FALSE,ATL,CAR,30,0,W,ATL,30,30,FiveThirtyEight
2002_2002-10-21_IND_PIT,2002,NA,2002-10-21,Regular Season,FALSE,PIT,IND,28,10,W,PIT,18,38,FiveThirtyEight
2002_2002-10-27_DET_BUF,2002,NA,2002-10-27,Regular Season,FALSE,BUF,DET,24,17,W,BUF,7,41,FiveThirtyEight
2002_2002-10-27_SEA_DAL,2002,NA,2002-10-27,Regular Season,FALSE,DAL,SEA,14,17,L,SEA,3,31,FiveThirtyEight
2002_2002-10-27_IND_WAS,2002,NA,2002-10-27,Regular Season,FALSE,WAS,IND,26,21,W,WAS,5,47,FiveThirtyEight
2002_2002-10-27_ARI_SF,2002,NA,2002-10-27,Regular Season,FALSE,SF,ARI,38,28,W,SF,10,66,FiveThirtyEight
2002_2002-10-27_PIT_BAL,2002,NA,2002-10-27,Regular Season,FALSE,BAL,PIT,18,31,L,PIT,13,49,FiveThirtyEight
2002_2002-10-27_CLE_NYJ,2002,NA,2002-10-27,Regular Season,FALSE,NYJ,CLE,21,24,L,CLE,3,45,FiveThirtyEight
2002_2002-10-27_DEN_NE,2002,NA,2002-10-27,Regular Season,FALSE,NE,DEN,16,24,L,DEN,8,40,FiveThirtyEight
2002_2002-10-27_ATL_NO,2002,NA,2002-10-27,Regular Season,FALSE,NO,ATL,35,37,L,ATL,2,72,FiveThirtyEight
2002_2002-10-27_CHI_MIN,2002,NA,2002-10-27,Regular Season,FALSE,MIN,CHI,25,7,W,MIN,18,32,FiveThirtyEight
2002_2002-10-27_LV_KC,2002,NA,2002-10-27,Regular Season,FALSE,KC,LV,20,10,W,KC,10,30,FiveThirtyEight
2002_2002-10-27_HOU_JAX,2002,NA,2002-10-27,Regular Season,FALSE,JAX,HOU,19,21,L,HOU,2,40,FiveThirtyEight
2002_2002-10-27_TEN_CIN,2002,NA,2002-10-27,Regular Season,FALSE,CIN,TEN,24,30,L,TEN,6,54,FiveThirtyEight
2002_2002-10-27_TB_CAR,2002,NA,2002-10-27,Regular Season,FALSE,CAR,TB,9,12,L,TB,3,21,FiveThirtyEight
2002_2002-10-28_NYG_PHI,2002,NA,2002-10-28,Regular Season,FALSE,PHI,NYG,17,3,W,PHI,14,20,FiveThirtyEight
2002_2002-11-03_DAL_DET,2002,NA,2002-11-03,Regular Season,FALSE,DET,DAL,9,7,W,DET,2,16,FiveThirtyEight
2002_2002-11-03_TEN_IND,2002,NA,2002-11-03,Regular Season,FALSE,IND,TEN,15,23,L,TEN,8,38,FiveThirtyEight
2002_2002-11-03_MIN_TB,2002,NA,2002-11-03,Regular Season,FALSE,TB,MIN,38,24,W,TB,14,62,FiveThirtyEight
2002_2002-11-03_WAS_SEA,2002,NA,2002-11-03,Regular Season,FALSE,SEA,WAS,3,14,L,WAS,11,17,FiveThirtyEight
2002_2002-11-03_NYJ_LAC,2002,NA,2002-11-03,Regular Season,FALSE,LAC,NYJ,13,44,L,NYJ,31,57,FiveThirtyEight
2002_2002-11-03_PIT_CLE,2002,NA,2002-11-03,Regular Season,FALSE,CLE,PIT,20,23,L,PIT,3,43,FiveThirtyEight
2002_2002-11-03_CIN_HOU,2002,NA,2002-11-03,Regular Season,FALSE,HOU,CIN,3,38,L,CIN,35,41,FiveThirtyEight
2002_2002-11-03_LA_ARI,2002,NA,2002-11-03,Regular Season,FALSE,ARI,LA,14,27,L,LA,13,41,FiveThirtyEight
2002_2002-11-03_PHI_CHI,2002,NA,2002-11-03,Regular Season,FALSE,CHI,PHI,13,19,L,PHI,6,32,FiveThirtyEight
2002_2002-11-03_NE_BUF,2002,NA,2002-11-03,Regular Season,FALSE,BUF,NE,7,38,L,NE,31,45,FiveThirtyEight
2002_2002-11-03_BAL_ATL,2002,NA,2002-11-03,Regular Season,FALSE,ATL,BAL,20,17,W,ATL,3,37,FiveThirtyEight
2002_2002-11-03_SF_LV,2002,NA,2002-11-03,Regular Season,FALSE,LV,SF,20,23,L,SF,3,43,FiveThirtyEight
2002_2002-11-03_JAX_NYG,2002,NA,2002-11-03,Regular Season,FALSE,NYG,JAX,24,17,W,NYG,7,41,FiveThirtyEight
2002_2002-11-04_MIA_GB,2002,NA,2002-11-04,Regular Season,FALSE,GB,MIA,24,10,W,GB,14,34,FiveThirtyEight
2002_2002-11-10_KC_SF,2002,NA,2002-11-10,Regular Season,FALSE,SF,KC,17,13,W,SF,4,30,FiveThirtyEight
2002_2002-11-10_LAC_LA,2002,NA,2002-11-10,Regular Season,FALSE,LA,LAC,28,24,W,LA,4,52,FiveThirtyEight
2002_2002-11-10_IND_PHI,2002,NA,2002-11-10,Regular Season,FALSE,PHI,IND,13,35,L,IND,22,48,FiveThirtyEight
2002_2002-11-10_CIN_BAL,2002,NA,2002-11-10,Regular Season,FALSE,BAL,CIN,38,27,W,BAL,11,65,FiveThirtyEight
2002_2002-11-10_ATL_PIT,2002,NA,2002-11-10,Regular Season,FALSE,PIT,ATL,34,34,T,Tie,0,68,FiveThirtyEight
2002_2002-11-10_HOU_TEN,2002,NA,2002-11-10,Regular Season,FALSE,TEN,HOU,17,10,W,TEN,7,27,FiveThirtyEight
2002_2002-11-10_MIA_NYJ,2002,NA,2002-11-10,Regular Season,FALSE,NYJ,MIA,13,10,W,NYJ,3,23,FiveThirtyEight
2002_2002-11-10_NYG_MIN,2002,NA,2002-11-10,Regular Season,FALSE,MIN,NYG,20,27,L,NYG,7,47,FiveThirtyEight
2002_2002-11-10_WAS_JAX,2002,NA,2002-11-10,Regular Season,FALSE,JAX,WAS,26,7,W,JAX,19,33,FiveThirtyEight
2002_2002-11-10_DET_GB,2002,NA,2002-11-10,Regular Season,FALSE,GB,DET,40,14,W,GB,26,54,FiveThirtyEight
2002_2002-11-10_SEA_ARI,2002,NA,2002-11-10,Regular Season,FALSE,ARI,SEA,6,27,L,SEA,21,33,FiveThirtyEight
2002_2002-11-10_NE_CHI,2002,NA,2002-11-10,Regular Season,FALSE,CHI,NE,30,33,L,NE,3,63,FiveThirtyEight
2002_2002-11-10_NO_CAR,2002,NA,2002-11-10,Regular Season,FALSE,CAR,NO,24,34,L,NO,10,58,FiveThirtyEight
2002_2002-11-11_LV_DEN,2002,NA,2002-11-11,Regular Season,FALSE,DEN,LV,10,34,L,LV,24,44,FiveThirtyEight
